Report Whole Date,Report Date YYYY,Report Date Q,Quarter Year Code Report Date,Quarters Since Close,Years Since Fund Close to Report Date,Fund ID,FundName,Fund Type,investor name,Fund Close Date,Fund Close YYYY,Fund Close Q,Global Region,LP beid,LP Name,FundLPID,Remaining Value,Contributed,Distributed,Fund Initial Amount,Consistency,Comitted
6/30/2009,2009,2,20092,17,4,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,7047519,8873315,2578873,300,0.95,11031197
3/31/2009,2009,1,20091,16,4,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,6116459,8111700,2563004,300,0.95,10858873
12/31/2008,2008,4,20084,15,3,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,5848987,7376896,2417907,300,0.95,11093169
9/30/2008,2008,3,20083,14,3,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,5698142,6361436,2392378,300,0.95,11274642
6/30/2008,2008,2,20082,13,3,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,5950398,4872926,788607,300,0.95,11743079
3/31/2008,2008,1,20081,12,3,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,4224189,4623899,778892,300,0.95,11749105
12/31/2007,2007,4,20074,11,2,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,3917787,4565400,778892,300,0.95,11266220
9/30/2007,2007,3,20073,10,2,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,3550733,3126069,61019,300,0.95,11023601
6/30/2007,2007,2,20072,9,2,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,2835171,3074817,9767,300,0.95,10581483
3/31/2007,2007,1,20071,8,2,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,2733338,3003210,7925,300,0.95,10502774
12/31/2006,2006,4,20064,7,1,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,2741251,3003210,7925,300,0.95,10428538
9/30/2006,2006,3,20063,6,1,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,1536368,1787357,7925,300,0.95,10088611
6/30/2006,2006,2,20062,5,1,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,1320678,1538273,7925,300,0.95,9994131
3/31/2006,2006,1,20061,4,1,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,1421551,1632171,0,300,0.95,9675969
12/31/2005,2005,4,20054,3,0,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,652825,854757,0,300,0.95,9509195
9/30/2005,2005,3,20053,2,0,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,119462,276413,0,300,0.95,9660539
6/30/2005,2005,2,20052,1,0,14299,Sinergia I,Buyout,Synergo,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103220,0,276413,0,300,0.95,9674559
5/31/2010,2010,2,20102,31,8,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,8114688,33950764,51140809,4943.986876,0.972222222,33027238
2/28/2010,2010,1,20101,30,8,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,10528507,33814763,49552892,4943.986876,0.972222222,33212364
11/30/2009,2009,4,20094,29,7,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,11289982,33198461,49236024,4943.986876,0.972222222,32982973.08
8/31/2009,2009,3,20093,28,7,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,9374755,33198461,49236024,4943.986876,0.972222222,32982973.08
5/31/2009,2009,2,20092,27,7,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,9187877,32976912,49110806,4943.986876,0.972222222,33371204
2/28/2009,2009,1,20091,26,7,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,9233827.15,32976912.35,49110806,4943.986876,0.972222222,32982973.08
11/30/2008,2008,4,20084,25,6,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,13295555.45,32976912.35,49110806,4943.986876,0.972222222,32987136.15
8/31/2008,2008,3,20083,24,6,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,17800556,32976912,49110806,4943.986876,0.972222222,33371204
5/31/2008,2008,2,20082,23,6,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,22707021.08,32481989.8,48315316,4943.986876,0.972222222,33564531.58
2/29/2008,2008,1,20081,22,6,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,28244604.99,32481989.8,45489335,4943.986876,0.972222222,33124484.82
11/30/2007,2007,4,20074,21,5,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,24392537.32,32481989.8,45489335,4943.986876,0.972222222,33059544.77
8/31/2007,2007,3,20073,20,5,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,25988451.45,30953326.33,43783513,4943.986876,0.972222222,32884849.66
5/31/2007,2007,2,20072,19,5,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,27551590.13,30953326.33,36827581,4943.986876,0.972222222,32844889.22
2/28/2007,2007,1,20071,18,5,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,26083934.43,30953326.33,36827581,4943.986876,0.972222222,32775191.85
11/30/2006,2006,4,20064,17,4,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,24058900.81,30953326.33,31863901,4943.986876,0.972222222,32779540.17
8/31/2006,2006,3,20063,16,4,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,21225271.7,30953326.33,30458148,4943.986876,0.972222222,32646139.91
5/31/2006,2006,2,20062,15,4,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,24984588.51,30953326.33,26457650,4943.986876,0.972222222,32607902.51
2/28/2006,2006,1,20061,14,4,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,22375849.49,30953326.33,26457650,4943.986876,0.972222222,32358775.9
11/30/2005,2005,4,20054,13,3,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,18238973.72,26818533.5,23650706,4943.986876,0.972222222,33626307.4
8/31/2005,2005,3,20053,12,3,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,21180471.13,25297331.86,15182369,4943.986876,0.972222222,33683513.45
5/31/2005,2005,2,20052,11,3,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,18714228.78,23221474.65,12731768,4943.986876,0.972222222,31992095.12
2/28/2005,2005,1,20051,10,3,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,17829730.85,20802590.11,9576529,4943.986876,0.972222222,33626307.4
11/30/2004,2004,4,20044,9,2,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,13026693.39,14357635.66,7880331,4943.986876,0.972222222,33683513.45
8/31/2004,2004,3,20043,8,2,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,9530957.71,12586284.43,7864137,4943.986876,0.972222222,31992095.12
5/31/2004,2004,2,20042,7,2,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,11583604.95,12412706.8,5643456,4943.986876,0.972222222,31917042.46
2/29/2004,2004,1,20041,6,2,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,14827076.52,12412706.8,1206885,4943.986876,0.972222222,32384528.78
11/30/2003,2003,4,20034,5,1,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,13396260.99,12118271.51,4173,4943.986876,0.972222222,31534404.53
8/31/2003,2003,3,20033,4,1,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,10942634.55,10621710.91,3724,4943.986876,0.972222222,29881568.61
5/31/2003,2003,2,20032,3,1,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,10166345.23,9190125.32,3724,4943.986876,0.972222222,31339852.84
2/28/2003,2003,1,20031,2,1,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,7575225,7152862,3724,4943.986876,0.972222222,29494146
11/30/2002,2002,4,20024,1,0,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17941,University of Texas Investment Management Company,15300,4729530.08,4489261.13,0,4943.986876,0.972222222,27342460.4
3/31/2015,2015,1,20151,50,13,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17991,Washington State Investment Board,15301,9363386,135871881,276302349,4943.986876,1,127081189
12/31/2014,2014,4,20144,49,12,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17991,Washington State Investment Board,15301,13260378,135871881,270645378,4943.986876,1,128251791
9/30/2014,2014,3,20143,48,12,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17991,Washington State Investment Board,15301,16983027,135871881,264460442,4943.986876,1,128709535
6/30/2014,2014,2,20142,47,12,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17991,Washington State Investment Board,15301,19804302,135871881,264460442,4943.986876,1,129620721
3/31/2014,2014,1,20141,46,12,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17991,Washington State Investment Board,15301,14832100,135871881,264460442,4943.986876,1,129699019
12/31/2013,2013,4,20134,45,11,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17991,Washington State Investment Board,15301,17616499,135871881,259974342,4943.986876,1,129696438
9/30/2013,2013,3,20133,44,11,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17991,Washington State Investment Board,15301,24720126,135871881,246504136,4943.986876,1,129487356
6/30/2013,2013,2,20132,43,11,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17991,Washington State Investment Board,15301,17416974,135871881,246504136,4943.986876,1,129024449
3/31/2013,2013,1,20131,42,11,10706,Third Cinven Fund,Buyout,Cinven,7/1/2002,2002,3,Europe,17991,Washington State Investment Board,15301,16808256,135871881,246504136,4943.986876,1,128888933
