Report Whole Date,Report Date YYYY,Report Date Q,Quarter Year Code Report Date,Quarters Since Close,Years Since Fund Close to Report Date,Fund ID,FundName,Fund Type,investor name,Fund Close Date,Fund Close YYYY,Fund Close Q,Global Region,LP beid,LP Name,FundLPID,Remaining Value,Contributed,Distributed,Fund Initial Amount,Consistency,Comitted
12/31/2005,2005,4,20054,15,3,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,3127283,4124500,36264,321.3,0.903846154,6386200
9/30/2005,2005,3,20053,14,3,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,3106131,3931601,36264,321.3,0.903846154,6451391
6/30/2005,2005,2,20052,13,3,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,3104426,3931601,36264,321.3,0.903846154,6423703
3/31/2005,2005,1,20051,12,3,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,2623046,3200651,26465,321.3,0.903846154,6738651
12/31/2004,2004,4,20044,11,2,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,2112124,2385968,27709,321.3,0.903846154,7003668
9/30/2004,2004,3,20043,10,2,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,1939698,2385968,27709,321.3,0.903846154,6537018
6/30/2004,2004,2,20042,9,2,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,2025083,2385968,27709,321.3,0.903846154,6427218
3/31/2004,2004,1,20041,8,2,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,1315077,1659741,0,321.3,0.903846154,6537018
12/31/2003,2003,4,20034,7,1,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,1424075,1524760,0,321.3,0.903846154,6537018
9/30/2003,2003,3,20033,6,1,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,1011289,1258850,0,321.3,0.903846154,6537018
6/30/2003,2003,2,20032,5,1,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,568838,770087,0,321.3,0.903846154,6537018
12/31/2002,2002,4,20024,3,0,12675,Healthcap IV,Venture Capital,HealthCap Ventures,1/1/2002,2002,1,Europe,11994,California Public Employees Retirement System,103184,644148.06,769869.99,0,321.3,0.903846154,6537018.45
3/31/2015,2015,1,20151,11,3,40071,HV Holtzbrinck Ventures Fund V,Venture Capital,Holtzbrinck Ventures,5/1/2012,2012,2,Europe,17686,Nevada Public Employees Retirement System,54430,8223000,8591000,2390000,196.6358417,1.090909091,11397000
12/31/2014,2014,4,20144,10,2,40071,HV Holtzbrinck Ventures Fund V,Venture Capital,Holtzbrinck Ventures,5/1/2012,2012,2,Europe,17686,Nevada Public Employees Retirement System,54430,9885000,7710000,93000,196.6358417,1.090909091,11768000
9/30/2014,2014,3,20143,9,2,40071,HV Holtzbrinck Ventures Fund V,Venture Capital,Holtzbrinck Ventures,5/1/2012,2012,2,Europe,17686,Nevada Public Employees Retirement System,54430,8109000,6717000,93000,196.6358417,1.090909091,11960000
6/30/2014,2014,2,20142,8,2,40071,HV Holtzbrinck Ventures Fund V,Venture Capital,Holtzbrinck Ventures,5/1/2012,2012,2,Europe,17686,Nevada Public Employees Retirement System,54430,6368000,5395000,93000,196.6358417,1.090909091,12398000
3/31/2014,2014,1,20141,7,2,40071,HV Holtzbrinck Ventures Fund V,Venture Capital,Holtzbrinck Ventures,5/1/2012,2012,2,Europe,17686,Nevada Public Employees Retirement System,54430,5781000,5395000,51000,196.6358417,1.090909091,12451000
12/31/2013,2013,4,20134,6,1,40071,HV Holtzbrinck Ventures Fund V,Venture Capital,Holtzbrinck Ventures,5/1/2012,2012,2,Europe,17686,Nevada Public Employees Retirement System,54430,4298000,3877000,51000,196.6358417,1.090909091,12469000
9/30/2013,2013,3,20133,5,1,40071,HV Holtzbrinck Ventures Fund V,Venture Capital,Holtzbrinck Ventures,5/1/2012,2012,2,Europe,17686,Nevada Public Employees Retirement System,54430,2602000,3043000,51000,196.6358417,1.090909091,12316000
6/30/2013,2013,2,20132,4,1,40071,HV Holtzbrinck Ventures Fund V,Venture Capital,Holtzbrinck Ventures,5/1/2012,2012,2,Europe,17686,Nevada Public Employees Retirement System,54430,2113000,2521000,51000,196.6358417,1.090909091,11965000
3/31/2013,2013,1,20131,3,1,40071,HV Holtzbrinck Ventures Fund V,Venture Capital,Holtzbrinck Ventures,5/1/2012,2012,2,Europe,17686,Nevada Public Employees Retirement System,54430,1469000,1811000,51000,196.6358417,1.090909091,11802000
12/31/2012,2012,4,20124,2,0,40071,HV Holtzbrinck Ventures Fund V,Venture Capital,Holtzbrinck Ventures,5/1/2012,2012,2,Europe,17686,Nevada Public Employees Retirement System,54430,1383000,1545000,0,196.6358417,1.090909091,12106000
9/30/2012,2012,3,20123,1,0,40071,HV Holtzbrinck Ventures Fund V,Venture Capital,Holtzbrinck Ventures,5/1/2012,2012,2,Europe,17686,Nevada Public Employees Retirement System,54430,736000,860000,0,196.6358417,1.090909091,11808000
3/31/2015,2015,1,20151,56,14,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,733788,4989255,8541676,300,0.875,5000000
12/31/2014,2014,4,20144,55,13,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,749282,4989255,8541676,300,0.875,5000000
9/30/2014,2014,3,20143,54,13,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,761200,4989255,8541676,300,0.875,5000000
6/30/2014,2014,2,20142,53,13,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,888961,4989255,8475388,300,0.875,5000000
3/31/2014,2014,1,20141,52,13,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,895019,4989255,8475388,300,0.875,5000000
12/31/2013,2013,4,20134,51,12,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,898480,4989255,8475388,300,0.875,5000000
9/30/2013,2013,3,20133,50,12,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,952743,4989255,8475388,300,0.875,5000000
6/30/2013,2013,2,20132,49,12,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,956113,4989255,8475388,300,0.875,5000000
3/31/2013,2013,1,20131,48,12,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,961125,4989255,8475388,300,0.875,5000000
12/31/2012,2012,4,20124,47,11,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,966545,4989255,8475388,300,0.875,5000000
9/30/2012,2012,3,20123,46,11,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1192466,4989255,8257320,300,0.875,5000000
6/30/2012,2012,2,20122,45,11,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1073969,4989255,8257320,300,0.875,5000000
3/31/2012,2012,1,20121,44,11,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1062588,4989255,8257320,300,0.875,5000000
12/31/2011,2011,4,20114,43,10,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1087588,4989255,8257320,300,0.875,5000000
9/30/2011,2011,3,20113,42,10,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1175321,4989255,8184218,300,0.875,5000000
6/30/2011,2011,2,20112,41,10,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,961660,4989255,8184218,300,0.875,5000000
3/31/2011,2011,1,20111,40,10,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,981090,4989255,8184218,300,0.875,5000000
12/31/2010,2010,4,20104,39,9,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1282071,4989255,7878906,300,0.875,5000000
9/30/2010,2010,3,20103,38,9,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1321091,4989255,7878906,300,0.875,5000000
6/30/2010,2010,2,20102,37,9,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1693130,4989255,7878906,300,0.875,5000000
12/31/2009,2009,4,20094,35,8,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,2525861,4989255,7194801,300,0.875,5000000
6/30/2009,2009,2,20092,33,8,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,2550121,4989255,7062224,300,0.875,5000000
3/31/2009,2009,1,20091,32,8,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,2580493,4989255,7062224,300,0.875,5000000
12/31/2008,2008,4,20084,31,7,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,2778576,4989255,7062224,300,0.875,5000000
9/30/2008,2008,3,20083,30,7,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,2859994,4989255,7062224,300,0.875,5000000
6/30/2008,2008,2,20082,29,7,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,3415883,4943976,7062225,300,0.875,5000000
3/31/2008,2008,1,20081,28,7,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,3912365,4943976,6526793,300,0.875,5000000
12/31/2007,2007,4,20074,27,6,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,4265706,4887261,5395306,300,0.875,5000000
9/30/2007,2007,3,20073,26,6,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,3490829,4703416,4981756,300,0.875,5000000
6/30/2007,2007,2,20072,25,6,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,3201423,4454449,4981756,300,0.875,5000000
3/31/2007,2007,1,20071,24,6,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,3118324,4454449,4775639,300,0.875,5000000
12/31/2006,2006,4,20064,23,5,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,3878327,4454449,4110144,300,0.875,5000000
9/30/2006,2006,3,20063,22,5,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,3765801,4239643,3969355,300,0.875,5000000
6/30/2006,2006,2,20062,21,5,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,3295688,3882032,3969355,300,0.875,5000000
12/31/2005,2005,4,20054,19,4,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,3546595,3645745,3607264,300,0.875,5000000
3/31/2005,2005,1,20051,16,4,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,2411223,2790984,382865,300,0.875,5000000
12/31/2004,2004,4,20044,15,3,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1956096,2420097,382865,300,0.875,5000000
9/30/2004,2004,3,20043,14,3,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1840973,2273724,382865,300,0.875,5000000
6/30/2004,2004,2,20042,13,3,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1715912,2059437,0,300,0.875,5000000
3/31/2004,2004,1,20041,12,3,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,1397915,1771241,0,300,0.875,5000000
12/31/2003,2003,4,20034,11,2,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,907776,1206922,0,300,0.875,5000000
9/30/2003,2003,3,20033,10,2,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,834624,1110766,0,300,0.875,5000000
6/30/2003,2003,2,20032,9,2,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,591222,851915,0,300,0.875,5000000
3/31/2003,2003,1,20031,8,2,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,383813,566100,0,300,0.875,5000000
12/31/2002,2002,4,20024,7,1,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,479019.8,714016.98,0,300,0.875,5000000
6/30/2002,2002,2,20022,5,1,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,383813,566100,0,300,0.875,5000000
3/31/2002,2002,1,20021,4,1,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,384608,537861,0,300,0.875,5000000
12/31/2001,2001,4,20014,3,0,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,239692,363594,0,300,0.875,5000000
9/30/2001,2001,3,20013,2,0,12813,Index Ventures II,Venture Capital,Index Ventures,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,103177,183703,286199,0,300,0.875,5000000
3/31/2015,2015,1,20151,40,10,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,4341514,5296179,8752969,337.0900143,0.85,5296179
12/31/2014,2014,4,20144,39,9,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,4889442,5220977,7143125,337.0900143,0.85,5300991
9/30/2014,2014,3,20143,38,9,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,6157306,5220977,5258998,337.0900143,0.85,5304486
6/30/2014,2014,2,20142,37,9,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,7926267,5220977,5258998,337.0900143,0.85,5310832
3/31/2014,2014,1,20141,36,9,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,7534963,5220977,5258998,337.0900143,0.85,5311509
12/31/2013,2013,4,20134,35,8,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,8332527,5220977,2804237,337.0900143,0.85,5311602
9/30/2013,2013,3,20133,34,8,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,7334724,5220977,2545272,337.0900143,0.85,5310002
6/30/2013,2013,2,20132,33,8,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,6009570,5220977,2545272,337.0900143,0.85,5306632
3/31/2013,2013,1,20131,32,8,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,6378657,5220977,2157300,337.0900143,0.85,5305368
12/31/2012,2012,4,20124,31,7,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,6392935,5072992,2001267,337.0900143,0.85,5305050
9/30/2012,2012,3,20123,30,7,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,6199095,5072992,1817931,337.0900143,0.85,5298765
6/30/2012,2012,2,20122,29,7,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,6322653,5072992,1608522,337.0900143,0.85,5293814
3/31/2012,2012,1,20121,28,7,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,6056076,5072992,1375641,337.0900143,0.85,5307174
12/31/2011,2011,4,20114,27,6,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,5844686,4944957,1375641,337.0900143,0.85,5297041
9/30/2011,2011,3,20113,26,6,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,6175010,4944957,1102897,337.0900143,0.85,5314659
6/30/2011,2011,2,20112,25,6,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,5293454,4731561,1102897,337.0900143,0.85,5338709
3/31/2011,2011,1,20111,24,6,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,4796293,4731561,1102897,337.0900143,0.85,5326390
12/31/2010,2010,4,20104,23,5,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,4278581,4603557,1102897,337.0900143,0.85,5284520
9/30/2010,2010,3,20103,22,5,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,4303622,4441797,1102897,337.0900143,0.85,5302610
6/30/2010,2010,2,20102,21,5,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,3861135,4367669,1060132,337.0900143,0.85,5209732
12/31/2009,2009,4,20094,19,4,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,4437471,4301604,976251,337.0900143,0.85,5360879
6/30/2009,2009,2,20092,17,4,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,4509573,3943995,976251,337.0900143,0.85,5332790
3/31/2009,2009,1,20091,16,4,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,4282212,3943995,976251,337.0900143,0.85,5249747
12/31/2008,2008,4,20084,15,3,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,4878686,3722468,976251,337.0900143,0.85,5358266
6/30/2008,2008,2,20082,13,3,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,6147581,3331967,815201,337.0900143,0.85,5593216
3/31/2008,2008,1,20081,12,3,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,6345087,3331968,755846,337.0900143,0.85,5593360
12/31/2007,2007,4,20074,11,2,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,5784009,3331967,701621,337.0900143,0.85,5440072
9/30/2007,2007,3,20073,10,2,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,5075652,2879787,701621,337.0900143,0.85,5366433
6/30/2007,2007,2,20072,9,2,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,4180126,2807398,701620,337.0900143,0.85,5226251
3/31/2007,2007,1,20071,8,2,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,3556290,2314352,0,337.0900143,0.85,5198709
12/31/2006,2006,4,20064,7,1,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,2970251,2163952,0,337.0900143,0.85,5170534
9/30/2006,2006,3,20063,6,1,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,2510601,1761326,0,337.0900143,0.85,5036268
6/30/2006,2006,2,20062,5,1,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,1590941,1357394,0,337.0900143,0.85,4995603
12/31/2005,2005,4,20054,3,0,12814,Index Ventures III,Venture Capital,Index Ventures,1/1/2005,2005,1,Europe,11994,California Public Employees Retirement System,103233,742565,878852,0,337.0900143,0.85,4763940
3/31/2015,2015,1,20151,15,4,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,6483000,4254000,7000,215,1,5000000
12/31/2014,2014,4,20144,14,3,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,6209000,4035000,7000,215,1,5000000
9/30/2014,2014,3,20143,13,3,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,5365000,3972000,0,215,1,5000000
6/30/2014,2014,2,20142,12,3,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,4134000,3681000,0,215,1,5000000
3/31/2014,2014,1,20141,11,3,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,3650000,3421000,0,215,1,5000000
12/31/2013,2013,4,20134,10,2,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,3385000,3308000,0,215,1,5000000
9/30/2013,2013,3,20133,9,2,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,3287000,3065000,0,215,1,5000000
6/30/2013,2013,2,20132,8,2,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,2958000,2843000,0,215,1,5000000
3/31/2013,2013,1,20131,7,2,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,2902000,2738000,0,215,1,5000000
12/31/2012,2012,4,20124,6,1,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,2698000,2565000,0,215,1,5000000
9/30/2012,2012,3,20123,5,1,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,2231000,2380000,0,215,1,5000000
6/30/2012,2012,2,20122,4,1,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,2079000,2225000,0,215,1,5000000
3/31/2012,2012,1,20121,3,1,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,1932000,2046000,0,215,1,5000000
9/30/2011,2011,3,20113,1,0,37163,LC Fund V,Venture Capital,LC Capital,6/1/2011,2011,2,Europe,358412,Texas County & District Retirement System,45975,794000,843000,0,215,1,5000000
